,state_location,zip_location,school_counts,enrollment_mean,g12_enrollment_mean,teachers_fte_mean,g12_students_retained_mean,students_SAT_ACT_mean,salaries_teachers_mean,salaries_total_mean,expenditures_nonpersonnel_mean
1047,CA,92274,2,2357.0,560.0,94.0,0.0,290.0,8299484.0,9555012.75,625209.5
1048,CA,92275,1,475.0,60.0,25.0,0.0,58.0,2051569.0,2700536.75,177163.0
1049,CA,92277,1,821.0,176.0,35.0,0.0,118.0,2221026.0,3116839.25,138372.0
1050,CA,92283,1,180.0,37.0,12.0,0.0,0.0,869033.0,1206975.5,174694.0
1051,CA,92284,1,1417.0,309.0,55.0,0.0,143.0,3486920.0,4632743.0,378727.0
1052,CA,92307,1,1453.0,359.0,64.0,16.0,66.0,6563563.0,7700323.0,882914.0
1053,CA,92308,1,2183.0,533.0,90.0,41.0,307.0,2318917.0,10162324.0,1295737.0
1054,CA,92309,1,45.0,5.0,5.0,0.0,1.0,309887.0,373902.0,8831.0
1055,CA,92311,1,1378.0,305.0,62.0,0.0,100.0,4098820.0,6016187.0,83076.0
1056,CA,92313,1,2114.0,511.0,93.0,0.0,374.0,7544065.0,9121935.0,1069272.0
1057,CA,92314,1,733.0,172.0,33.0,0.0,62.0,2746673.0,3265870.75,434047.0
1058,CA,92316,1,2322.0,470.0,107.0,0.0,329.0,8797150.0,10440449.0,14973920.0
1059,CA,92324,1,1956.0,467.0,97.0,0.0,355.0,8169226.0,9867436.0,8463975.0
1060,CA,92329,1,2167.0,453.0,98.0,0.0,198.0,6913954.0,8748922.0,897260.0
1061,CA,92335,1,2475.0,573.0,116.0,0.0,851.0,9249673.0,10682933.0,415138.0
1062,CA,92336,2,2318.0,550.0,112.0,0.0,728.0,8503362.0,9859537.5,447815.5
1063,CA,92337,2,2084.0,526.0,102.0,0.0,680.0,7431514.5,8844973.5,469798.0
1064,CA,92342,1,321.0,53.0,14.0,0.0,0.0,1110336.0,1509963.0,2989119.0
1065,CA,92344,1,2439.0,508.0,99.0,0.0,0.0,7956623.0,11439141.0,613218.0
1066,CA,92345,5,1047.0,227.0,45.0,1.0,20.0,3899535.6,6640893.4,1552514.6
1067,CA,92352,1,982.0,245.0,47.0,0.0,136.0,4350211.0,6110691.5,731224.0
1068,CA,92356,1,197.0,43.0,14.0,0.0,16.0,1146708.0,1416812.75,304267.0
1069,CA,92363,1,238.0,53.0,11.0,0.0,39.0,735795.0,901403.69,51562.0
1070,CA,92373,1,224.0,25.0,18.0,0.0,27.0,752362.0,1314398.62,467591.0
1071,CA,92374,3,2216.0,535.0,88.0,13.0,592.0,7761488.33,10444094.33,1151236.33
1072,CA,92376,2,2592.0,597.0,109.0,0.0,1434.0,8576343.5,11462362.5,1400831.5
1073,CA,92377,1,2385.0,580.0,105.0,0.0,1458.0,8296997.0,11179024.0,1336459.0
1074,CA,92384,1,12.0,2.0,4.0,0.0,0.0,179447.0,193103.83,39195.0
1075,CA,92392,5,1433.0,284.0,56.0,0.0,171.0,5268486.2,7029297.4,3503865.6
1076,CA,92395,2,1856.0,388.0,70.0,4.0,92.0,6186351.0,7940946.5,1387021.5
1077,CA,92398,1,366.0,65.0,22.0,0.0,19.0,1997071.0,2724651.0,226014.0
1078,CA,92399,1,2812.0,656.0,115.0,0.0,440.0,7796510.0,9693030.0,460182.0
1079,CA,92404,2,1607.0,343.0,62.0,10.0,128.0,5049524.0,7218857.0,1089453.0
1080,CA,92405,1,1573.0,296.0,73.0,10.0,90.0,5144589.0,7285283.5,954229.0
1081,CA,92407,2,1584.0,382.0,57.0,0.0,104.0,4424739.5,6158353.38,930888.5
1082,CA,92408,2,632.0,67.0,26.0,0.0,40.0,1771321.0,3073044.5,4384793.5
1083,CA,92410,1,1819.0,353.0,65.0,21.0,149.0,4854006.0,6959666.5,965047.0
1084,CA,92411,1,2663.0,566.0,100.0,10.0,131.0,7765617.0,10183187.0,1554890.0
1085,CA,92501,1,838.0,75.0,27.0,0.0,76.0,1800707.0,3275866.0,1893955.0
1086,CA,92503,4,1566.0,384.0,75.0,23.0,420.0,6145307.32,8062787.45,933527.94
1087,CA,92504,1,2154.0,464.0,92.0,44.0,396.0,7296745.0,10398415.0,2877914.0
1088,CA,92505,1,1842.0,413.0,80.0,18.0,512.0,6955963.0,8461786.0,713796.0
1089,CA,92506,2,1390.0,370.0,54.0,70.0,220.0,4485223.0,6428618.22,1539595.5
1090,CA,92507,2,1478.0,276.0,62.0,32.0,219.0,5064201.5,7062965.5,1073699.5
1091,CA,92508,1,3178.0,784.0,124.0,81.0,658.0,10665878.0,14107360.0,1839526.0
1092,CA,92509,2,1962.0,431.0,84.0,3.0,273.0,6607227.5,7862918.5,353495.5
1093,CA,92530,1,1779.0,390.0,80.0,0.0,234.0,6926474.0,9338776.0,1311824.0
1094,CA,92532,1,2239.0,528.0,96.0,0.0,351.0,8068999.0,10283198.0,1353247.0
1095,CA,92539,1,284.0,69.0,22.0,0.0,53.0,1835803.0,2694396.0,611433.0
1096,CA,92543,1,671.0,59.0,23.0,0.0,56.0,2047177.0,2709759.25,2388355.0
1097,CA,92544,1,2396.0,567.0,93.0,0.0,511.0,6779251.0,8979409.0,2455360.0
1098,CA,92545,2,1683.0,395.0,76.0,0.0,306.0,5206571.5,7042177.75,1781158.0
1099,CA,92551,2,2217.0,616.0,90.0,2.0,693.0,8045425.0,10250022.5,1018000.5
1100,CA,92553,2,1195.0,271.0,50.0,0.0,126.0,4453931.0,5726244.94,8347743.0
1101,CA,92555,1,2629.0,645.0,107.0,0.0,198.0,8911839.0,11461850.0,3388091.0
1102,CA,92557,1,2226.0,569.0,100.0,0.0,104.0,8384949.0,10471441.0,19707744.0
1103,CA,92562,2,2400.0,570.0,92.0,0.0,494.0,7877027.5,10399265.0,379665.0
1104,CA,92563,1,3476.0,824.0,131.0,0.0,707.0,10911520.0,14303786.0,672685.0
1105,CA,92567,1,639.0,149.0,24.0,0.0,0.0,2981127.0,4338396.5,1579336.0
1106,CA,92570,2,1540.0,326.0,62.0,0.0,517.0,5922253.5,7853624.5,2208828.0
1107,CA,92571,2,1979.0,277.0,76.0,0.0,385.0,7075089.5,9549601.75,1486714.5
1108,CA,92581,1,139.0,18.0,56.0,4.0,244.0,4359428.29,5933321.78,1199936.77
1109,CA,92583,1,2624.0,543.0,108.0,0.0,761.0,7290464.0,9069093.0,814163.0
1110,CA,92584,1,3191.0,684.0,119.0,0.0,372.0,12219135.0,15486438.0,2244872.0
1111,CA,92585,1,2831.0,653.0,108.0,0.0,419.0,10802277.0,13776806.0,1878856.0
1112,CA,92591,1,3098.0,811.0,116.0,3.0,724.0,9113958.0,11068519.0,1081349.0
1113,CA,92592,2,3076.0,736.0,114.0,0.0,760.0,9022229.0,10991146.5,1463426.5
1114,CA,92595,1,2090.0,450.0,88.0,0.0,243.0,7763930.0,10141425.0,1456919.0
1115,CA,92602,1,2987.0,684.0,109.0,0.0,661.0,8368445.0,10214486.0,692306.0
1116,CA,92604,2,2241.0,566.0,87.0,2.0,418.0,7447783.0,10603537.5,1061768.0
1117,CA,92612,1,2492.0,663.0,95.0,0.0,504.0,8531724.0,11864550.0,965543.0
1118,CA,92618,1,863.0,0.0,37.0,0.0,22.0,2760492.0,4575982.0,339328.0
1119,CA,92620,1,2245.0,616.0,85.0,0.0,505.0,7360712.0,10368135.0,1034318.0
1120,CA,92626,1,1861.0,283.0,82.0,3.0,163.0,6238810.0,8001973.5,561629.0
1121,CA,92627,1,1269.0,291.0,54.0,1.0,216.0,3627621.0,5124729.5,629578.0
1122,CA,92629,1,2588.0,625.0,103.0,0.0,401.0,7655616.0,9654578.0,230968.0
1123,CA,92630,1,2436.0,604.0,100.0,4.0,300.0,7611407.0,9324145.0,306811.0
1124,CA,92646,1,2497.0,574.0,109.0,0.0,381.0,7639478.0,10066190.0,300445.0
1125,CA,92647,1,1378.0,382.0,58.0,0.0,222.0,4702183.0,6944320.0,110578.0
1126,CA,92648,1,2954.0,682.0,111.0,0.0,560.0,9354595.0,11863257.0,381965.0
1127,CA,92649,1,2452.0,589.0,96.0,0.0,353.0,8104427.0,10474220.0,195370.0
1128,CA,92651,1,1084.0,268.0,53.0,0.0,244.0,5286818.0,7165900.0,1548192.0
1129,CA,92653,1,1599.0,412.0,67.0,7.0,211.0,5148571.0,6610283.5,251254.0
1130,CA,92656,1,3120.0,749.0,119.0,0.0,565.0,10360928.0,12447317.0,222380.0
1131,CA,92660,1,2592.0,422.0,101.0,0.0,573.0,8483828.0,10513667.0,717212.0
1132,CA,92663,1,2335.0,513.0,87.0,2.0,460.0,7749116.0,9892389.0,939177.0
1133,CA,92673,1,3026.0,701.0,120.0,0.0,494.0,9084833.0,11457128.0,252826.0
1134,CA,92675,1,2556.0,611.0,98.0,0.0,391.0,7406855.0,9453748.0,145889.0
1135,CA,92683,2,2518.0,638.0,98.0,2.0,358.0,8094872.0,10322588.5,223644.5
1136,CA,92688,1,2583.0,647.0,101.0,0.0,437.0,7807614.0,9677465.0,177415.0
1137,CA,92691,2,2526.0,633.0,99.0,2.0,391.0,8178594.0,9803416.0,260124.0
1138,CA,92692,1,2105.0,548.0,82.0,0.0,352.0,6674685.0,8780363.0,173837.0
1139,CA,92701,3,1845.0,358.0,69.0,4.0,387.0,6067506.33,8028909.21,1416867.33
1140,CA,92704,3,2368.0,570.0,92.0,5.0,884.0,8368575.0,10842509.0,659440.33
1141,CA,92705,3,1471.0,376.0,59.0,5.0,387.0,6371786.1,8382933.59,715105.92
1142,CA,92706,2,373.0,62.0,16.0,0.0,72.0,1066270.5,1476843.68,2229826.5
1143,CA,92707,1,1626.0,344.0,76.0,2.0,441.0,6647494.0,9362654.0,437232.0
1144,CA,92708,2,2712.0,702.0,100.0,0.0,512.0,8327905.0,10591627.25,455988.0
1145,CA,92780,1,2373.0,595.0,90.0,0.0,539.0,6454744.0,8355596.0,1540891.0
1146,CA,92801,1,1951.0,434.0,73.0,27.0,265.0,5867270.0,7539918.0,1016543.0
1147,CA,92804,3,1936.0,466.0,77.0,15.0,249.0,5751124.33,7466387.33,971116.33
1148,CA,92805,2,1672.0,390.0,63.0,6.0,141.0,5088526.0,6332759.69,1167095.5
1149,CA,92806,1,2749.0,660.0,101.0,12.0,350.0,8134929.0,9827928.0,1164866.0
1150,CA,92807,2,1957.0,500.0,79.0,0.0,473.0,5524089.0,6972412.5,738731.0
1151,CA,92821,1,1788.0,457.0,67.0,0.0,249.0,3808516.0,9973831.0,3017700.0
1152,CA,92831,1,2696.0,693.0,100.0,0.0,803.0,10785173.0,13222093.0,1243363.0
1153,CA,92832,1,2024.0,517.0,70.0,6.0,334.0,7027193.0,9210163.0,748050.0
1154,CA,92833,1,2244.0,575.0,77.0,2.0,632.0,8041507.0,10238744.0,1017437.0
1155,CA,92840,1,2345.0,643.0,97.0,1.0,349.0,939430.0,1240019.88,25115.0
1156,CA,92841,1,1818.0,429.0,77.0,1.0,193.0,6422929.0,8324658.0,403916.0
1157,CA,92843,1,2037.0,481.0,86.0,1.0,245.0,7560237.0,9570171.0,382477.0
1158,CA,92844,1,2016.0,538.0,83.0,5.0,317.0,7083335.0,8965595.0,537871.0
1159,CA,92845,1,1660.0,436.0,69.0,0.0,179.0,6383815.0,8239188.0,386996.0
1160,CA,92860,1,2034.0,459.0,87.0,1.0,362.0,7858641.0,10045740.0,1884735.0
1161,CA,92861,1,2342.0,608.0,92.0,0.0,757.0,6275702.0,8059482.5,331087.0
1162,CA,92867,1,1772.0,423.0,78.0,0.0,502.0,4651459.0,6198312.0,311185.0
1163,CA,92869,1,2133.0,515.0,97.0,0.0,636.0,5718273.0,7472065.5,271904.0
1164,CA,92870,2,2342.0,548.0,94.0,2.0,374.0,6892476.5,8017168.25,1122351.5
1165,CA,92880,1,4398.0,1019.0,168.0,4.0,887.0,13973299.0,17660176.0,2466378.0
1166,CA,92881,2,3423.0,803.0,134.0,2.0,734.0,12206970.0,15087553.5,1851885.5
1167,CA,92882,1,2626.0,622.0,114.0,2.0,413.0,9475362.0,12138412.0,1860456.0
1168,CA,92886,1,1795.0,470.0,67.0,0.0,386.0,5131284.0,6274575.5,802513.0
1169,CA,93001,1,2135.0,516.0,88.0,3.0,362.0,5654191.0,7449607.0,251776.0
1170,CA,93003,2,1446.0,348.0,59.0,1.0,178.0,3785822.0,5043170.25,214821.5
1171,CA,93010,2,466.0,80.0,17.0,0.0,124.0,1461179.5,2072529.5,368171.0
1172,CA,93012,1,2245.0,549.0,91.0,0.0,742.0,7253325.0,9489887.0,735930.0
1173,CA,93013,1,612.0,150.0,33.0,0.0,52.0,2178089.0,2846613.0,200736.0
1174,CA,93015,1,1073.0,237.0,46.0,0.0,0.0,1524512.0,2654931.0,936430.0
1175,CA,93021,3,690.0,180.0,28.0,6.0,96.0,1792502.67,2469408.33,204270.67
1176,CA,93023,1,729.0,167.0,34.0,0.0,106.0,2139346.0,3322785.75,427931.0
1177,CA,93030,2,1634.0,337.0,69.0,0.0,294.0,6222723.0,9241133.0,3963989.5
1178,CA,93033,2,2344.0,516.0,92.0,0.0,620.0,7028183.5,9204424.0,0.0
1179,CA,93036,2,2970.0,690.0,111.0,0.0,860.0,9348706.5,12070326.0,789395.0
1180,CA,93060,1,1583.0,344.0,67.0,5.0,148.0,5042636.0,7868456.0,2612994.0
1181,CA,93063,2,1702.0,418.0,68.0,0.0,278.0,4277604.0,5505285.5,320546.5
1182,CA,93065,2,1207.0,335.0,48.0,0.0,356.0,2889396.5,3833211.44,1535781.5
1183,CA,93103,1,2148.0,563.0,84.0,0.0,425.0,5779532.0,8414429.0,1556949.0
1184,CA,93110,1,2100.0,586.0,92.0,0.0,444.0,5706046.0,8265759.0,1172866.0
1185,CA,93117,1,2057.0,576.0,84.0,0.0,532.0,6394206.0,8871439.0,1234635.0
1186,CA,93201,1,121.0,21.0,11.0,0.0,12.0,674524.0,811116.0,347000.0
1187,CA,93203,1,2627.0,571.0,96.0,0.0,287.0,8764212.0,9963192.0,6311838.0
1188,CA,93204,1,628.0,155.0,26.0,0.0,336.0,2437593.0,2911802.0,688217.0
1189,CA,93210,1,1144.0,244.0,53.0,0.0,92.0,4227923.0,5327495.5,710253.0
1190,CA,93212,1,848.0,170.0,39.0,1.0,134.0,2747258.0,3676785.25,860786.0
1191,CA,93215,3,1390.0,316.0,59.0,10.0,209.0,4214734.0,5662389.67,907654.0
1192,CA,93221,1,942.0,223.0,38.0,0.0,93.0,3420372.0,4546352.0,1070834.0
1193,CA,93223,1,687.0,163.0,32.0,0.0,124.0,2347876.0,3129766.0,876154.0
1194,CA,93230,3,1222.0,258.0,50.0,0.0,98.0,3521265.33,4911405.67,357855.0
1195,CA,93240,1,434.0,93.0,27.0,1.0,44.0,2010814.0,2651037.5,4648283.0
1196,CA,93242,1,191.0,39.0,13.0,2.0,5.0,109547.0,114504.73,32870.0
1197,CA,93243,1,274.0,79.0,12.0,1.0,0.0,998568.0,1404085.88,960895.0
1198,CA,93245,2,1054.0,235.0,48.0,2.0,102.0,3699388.5,4941627.12,1311137.5
1199,CA,93247,1,1082.0,234.0,52.0,0.0,112.0,3815470.0,5264566.0,556625.0
1200,CA,93250,1,929.0,209.0,42.0,0.0,165.0,3277402.0,4635444.5,2197127.0
1201,CA,93252,1,86.0,28.0,8.0,0.0,6.0,610007.0,782797.0,217596.0
1202,CA,93254,1,50.0,12.0,6.0,0.0,1.0,343956.0,392469.78,75221.0
1203,CA,93257,4,1411.0,346.0,55.0,13.0,157.0,6367223.25,8058794.22,972122.25
1204,CA,93263,1,1638.0,346.0,70.0,4.0,136.0,6158390.0,7366720.0,4928127.0
1205,CA,93267,2,452.0,101.0,19.0,0.0,88.0,2593889.5,3545933.0,536482.5
1206,CA,93268,1,954.0,223.0,65.0,0.0,74.0,7610697.0,11848146.0,4080298.0
1207,CA,93274,5,1098.0,260.0,48.0,0.0,103.0,4131084.4,6131494.32,1258541.8
1208,CA,93277,4,1026.0,214.0,44.0,1.0,124.0,3204106.25,4416462.47,931010.25
1209,CA,93280,1,1757.0,389.0,76.0,0.0,238.0,5280553.0,9544568.0,4419660.0
1210,CA,93286,1,631.0,130.0,29.0,1.0,62.0,1882031.0,3004956.25,769025.0
1211,CA,93291,2,1408.0,364.0,72.0,6.0,175.0,4126186.5,5563690.12,1327721.5
1212,CA,93292,3,683.0,151.0,30.0,4.0,64.0,2187184.0,3034157.46,639627.67
1213,CA,93301,1,2906.0,643.0,109.0,0.0,225.0,10917908.0,12426013.0,7210889.0
1214,CA,93304,1,2097.0,497.0,78.0,4.0,250.0,7512126.0,8625532.0,5072746.0
1215,CA,93306,3,2151.0,498.0,80.0,3.0,131.0,7619047.0,8873369.83,6143167.67
1216,CA,93307,2,2385.0,556.0,92.0,6.0,210.0,8147967.5,9378523.5,5258728.5
1217,CA,93308,1,1720.0,359.0,72.0,13.0,118.0,5982508.0,7030038.0,4300402.0
1218,CA,93309,2,1226.0,368.0,54.0,1.0,76.0,4243230.5,4875301.38,3617727.0
1219,CA,93311,2,2184.0,536.0,76.0,4.0,291.0,7578659.5,8698921.5,4923866.5
1220,CA,93312,2,2052.0,518.0,76.0,4.0,254.0,7506158.5,8534895.25,4679678.5
1221,CA,93313,1,2529.0,593.0,101.0,0.0,298.0,8368739.0,9625736.0,5306996.0
1222,CA,93314,1,2310.0,592.0,81.0,0.0,233.0,8581500.0,9734876.0,5370275.0
1223,CA,93401,1,1526.0,344.0,64.0,3.0,230.0,4643098.0,6388525.0,1489997.0
1224,CA,93405,1,240.0,141.0,14.0,0.0,0.0,1438416.0,2286084.5,623344.0
1225,CA,93420,1,2071.0,522.0,102.0,3.0,382.0,6332012.0,7443405.5,772645.0
1226,CA,93422,1,1328.0,284.0,62.0,0.0,119.0,3996791.0,5013078.5,782409.0
1227,CA,93428,1,191.0,54.0,15.0,0.0,44.0,1349447.0,1643717.12,264609.0
1228,CA,93436,2,1396.0,312.0,64.0,10.0,386.0,4098480.0,5482017.25,1187486.0
1229,CA,93442,1,821.0,206.0,40.0,0.0,68.0,2738492.0,4021124.75,1186964.0
1230,CA,93444,2,616.0,133.0,36.0,0.0,80.0,2004099.0,2548531.75,184787.5
1231,CA,93446,1,2143.0,468.0,93.0,6.0,338.0,6030672.0,7665299.0,854618.0
1232,CA,93454,2,2666.0,624.0,112.0,0.0,244.0,10470919.0,12197177.0,2673598.5
1233,CA,93455,1,2226.0,484.0,91.0,0.0,220.0,9137389.0,10572443.0,2694593.0
1234,CA,93460,1,933.0,234.0,47.0,0.0,282.0,3785399.0,5478242.5,1285882.0
1235,CA,93461,1,87.0,19.0,6.0,0.0,0.0,60530.0,106109.0,240278.0
1236,CA,93465,1,741.0,196.0,37.0,0.0,241.0,5200000.0,5900000.0,911827.0
1237,CA,93501,1,340.0,37.0,18.0,0.0,50.0,1162049.0,1499348.88,148275.0
1238,CA,93505,1,553.0,136.0,27.0,8.0,17.0,1677414.0,1920114.5,98382.0
1239,CA,93510,1,372.0,98.0,18.0,0.0,11.0,1358176.0,1960281.62,261643.0
1240,CA,93513,1,32.0,14.0,4.0,0.0,2.0,293204.0,425433.25,126583.0
1241,CA,93514,1,566.0,122.0,26.0,0.0,84.0,1984600.0,2886202.5,359153.0
1242,CA,93516,1,263.0,46.0,16.0,0.0,10.0,1110604.0,1566994.5,34178.0
1243,CA,93523,1,507.0,65.0,28.0,0.0,78.0,1858062.0,2362806.5,140764.0
1244,CA,93526,1,30.0,10.0,3.0,0.0,1.0,232833.0,330306.28,29741.0
1245,CA,93534,1,1234.0,147.0,53.0,0.0,7.0,5846279.0,11166310.0,7019323.0
1246,CA,93535,2,2052.0,482.0,90.0,62.0,582.0,5156107.5,8578761.5,1164963.0
1247,CA,93536,4,1495.0,342.0,64.0,32.0,388.0,4402840.0,6688675.97,673017.75
1248,CA,93541,1,35.0,6.0,5.0,0.0,6.0,381039.0,492252.41,7121.0
1249,CA,93543,1,1516.0,322.0,65.0,34.0,392.0,4320825.0,7604486.5,893951.0
1250,CA,93545,1,82.0,23.0,4.0,0.0,3.0,348373.0,454176.81,289914.0
1251,CA,93546,1,367.0,79.0,18.0,0.0,63.0,1354156.0,1566475.5,126616.0
1252,CA,93550,1,2531.0,651.0,115.0,109.0,676.0,7126763.0,10882078.0,1096670.0
1253,CA,93551,1,2734.0,689.0,120.0,67.0,567.0,7692428.0,11683136.0,1002896.0
1254,CA,93552,1,2885.0,689.0,121.0,61.0,798.0,7935621.0,11858330.0,779528.0
1255,CA,93555,1,1453.0,309.0,63.0,0.0,124.0,3710355.0,5096772.5,364494.0
1256,CA,93560,1,827.0,192.0,50.0,1.0,60.0,3304182.0,4029734.0,192705.0
1257,CA,93561,2,849.0,362.0,32.0,0.0,40.0,1767357.0,2405649.25,782515.5
1258,CA,93562,1,121.0,19.0,9.0,0.0,4.0,495060.0,841060.0,200000.0
1259,CA,93609,1,575.0,133.0,30.0,0.0,68.0,2905031.0,4476191.0,899386.0
1260,CA,93610,1,1090.0,228.0,48.0,0.0,120.0,3246973.0,5729933.5,2996303.0
1261,CA,93611,4,2115.0,544.0,88.0,1.0,337.0,5884783.75,8016208.56,819521.75
1262,CA,93618,1,1988.0,399.0,78.0,17.0,240.0,6921597.0,8829594.0,920733.0
1263,CA,93620,1,674.0,160.0,32.0,0.0,58.0,2042551.0,2781575.25,677305.0
1264,CA,93621,1,57.0,23.0,4.0,1.0,0.0,247472.0,318817.25,70210.0
1265,CA,93622,1,664.0,164.0,34.0,0.0,68.0,2346101.0,2878685.5,936498.0
1266,CA,93625,1,770.0,182.0,35.0,0.0,181.0,3097435.0,3785070.75,636438.0
1267,CA,93630,1,1458.0,342.0,57.0,0.0,199.0,5976329.0,8295413.0,1169188.0
1268,CA,93631,1,1071.0,280.0,52.0,0.0,180.0,3938029.0,5172929.0,698389.0
1269,CA,93635,2,1547.0,350.0,68.0,0.0,0.0,8173341.0,13491361.5,1616775.0
1270,CA,93636,1,541.0,125.0,30.0,0.0,56.0,1714695.0,2618801.75,362291.0
1271,CA,93637,2,2624.0,544.0,106.0,3.0,697.0,7130808.5,9871915.0,1893839.0
1272,CA,93638,1,57.0,12.0,4.0,4.0,0.0,215480.0,327052.88,81566.0
1273,CA,93640,1,885.0,219.0,34.0,0.0,212.0,3757981.0,5659185.0,1215993.0
1274,CA,93643,1,13.0,7.0,3.0,0.0,0.0,216047.0,216047.0,1578.0
1275,CA,93644,2,402.0,94.0,18.0,0.0,52.0,1250968.5,1696128.17,291131.0
1276,CA,93645,2,230.0,42.0,10.0,0.0,28.0,597486.0,818684.0,262695.0
1277,CA,93646,1,652.0,155.0,27.0,3.0,35.0,2262144.0,3013998.5,252311.0
1278,CA,93647,1,1117.0,268.0,49.0,1.0,219.0,3510170.0,4371299.0,1300088.0
1279,CA,93648,1,894.0,191.0,38.0,0.0,121.0,2713665.0,5949204.0,285162.0
1280,CA,93654,2,987.0,204.0,36.0,0.0,112.0,2942683.0,3770650.62,983920.5
1281,CA,93656,1,555.0,151.0,29.0,0.0,110.0,2301780.0,2893536.5,648890.0
1282,CA,93657,1,3020.0,695.0,125.0,5.0,255.0,8864063.0,12164754.0,1224328.0
1283,CA,93662,1,1780.0,386.0,75.0,0.0,224.0,5862400.0,7608361.0,744600.0
1284,CA,93667,1,407.0,123.0,19.0,0.0,42.0,1781162.0,2587948.5,193693.0
1285,CA,93668,1,502.0,91.0,23.0,0.0,129.0,1471876.0,1952821.0,177191.0
1286,CA,93702,1,2182.0,470.0,88.0,0.0,447.0,6442181.0,9044515.0,729701.0
1287,CA,93703,2,1015.0,208.0,44.0,0.0,215.0,3276756.5,4634170.56,636260.5
1288,CA,93704,2,2388.0,538.0,98.0,0.0,516.0,7271736.0,9906250.0,633422.5
1289,CA,93706,2,1814.0,380.0,70.0,0.0,478.0,5597786.0,7767876.5,963179.0
1290,CA,93710,1,1725.0,390.0,85.0,0.0,380.0,5546640.0,7904617.5,656444.0
1291,CA,93720,1,2006.0,502.0,90.0,4.0,422.0,6030497.0,8217551.5,705784.0
1292,CA,93721,1,155.0,69.0,11.0,0.0,0.0,559519.0,1236078.0,726708.0
1293,CA,93722,1,4168.0,864.0,189.0,0.0,560.0,13584333.0,17314662.0,1538796.0
1294,CA,93726,2,724.0,165.0,30.0,0.0,121.0,2432988.5,3700462.75,345374.5
1295,CA,93727,1,2837.0,588.0,109.0,0.0,708.0,8889571.0,11728146.0,889772.0
1296,CA,93730,1,2498.0,590.0,105.0,2.0,573.0,6588790.0,9100836.0,826104.0
1297,CA,93740,1,489.0,112.0,20.0,0.0,108.0,1759581.0,2509199.25,1848517.0
1298,CA,93901,2,1378.0,309.0,62.0,0.0,224.0,5505794.0,7992822.38,1214098.5
1299,CA,93905,1,2838.0,630.0,115.0,0.0,404.0,10706713.0,15677048.0,3168723.0
1300,CA,93906,2,2430.0,520.0,102.0,0.0,296.0,9239498.5,13404564.5,2363339.0
1301,CA,93923,1,867.0,204.0,52.0,0.0,144.0,5898358.0,7373331.0,457412.0
1302,CA,93926,1,785.0,191.0,33.0,0.0,123.0,2979775.0,3844797.0,626948.0
1303,CA,93927,1,1174.0,220.0,48.0,4.0,106.0,4052947.0,5168101.5,700462.0
1304,CA,93930,2,569.0,128.0,24.0,2.0,47.0,1999495.5,2581156.61,417642.0
1305,CA,93933,2,340.0,86.0,17.0,4.0,38.0,817324.5,1288695.41,228012.5
1306,CA,93940,1,1306.0,277.0,62.0,0.0,272.0,3393899.0,4347866.0,258205.0
1307,CA,93950,1,619.0,135.0,26.0,0.0,92.0,3988657.0,4470302.0,1444969.0
1308,CA,93955,1,1124.0,288.0,58.0,0.0,184.0,2648503.0,3387310.0,232624.0
1309,CA,93960,1,1437.0,334.0,64.0,0.0,230.0,4641875.0,5407755.0,569957.0
1310,CA,94002,1,2184.0,554.0,99.0,15.0,826.0,9193055.0,12306937.0,949102.0
1311,CA,94010,1,1475.0,383.0,73.0,0.0,396.0,7255983.0,11492910.0,1476815.0
1312,CA,94014,1,1144.0,269.0,50.0,1.0,183.0,3147741.0,4389012.5,410335.0
1313,CA,94015,2,1016.0,266.0,45.0,2.0,223.0,3073161.5,3902067.94,1631178.5
1314,CA,94019,1,995.0,252.0,42.0,0.0,234.0,3593773.0,4648181.0,546396.0
1315,CA,94022,1,2234.0,532.0,110.0,0.0,568.0,197039.0,4046404.0,1022386.0
1316,CA,94025,1,2450.0,549.0,126.0,37.0,689.0,10684197.0,14165368.0,1033303.0
1317,CA,94030,1,1220.0,336.0,59.0,0.0,342.0,6254243.0,9739062.0,1610294.0
1318,CA,94040,1,1969.0,460.0,102.0,0.0,522.0,1867458.0,6063717.5,760241.0
1319,CA,94044,1,914.0,241.0,38.0,0.0,54.0,2762985.0,3921522.25,338262.0
1320,CA,94060,1,93.0,26.0,7.0,0.0,19.0,562575.0,699342.0,22882.0
1321,CA,94062,2,1990.0,451.0,107.0,34.0,572.0,8907745.5,12014775.0,1207404.0
1322,CA,94063,2,408.0,99.0,17.0,0.0,121.0,975140.0,1421433.19,2203113.0
1323,CA,94065,1,552.0,128.0,17.0,9.0,116.0,1426415.0,2896528.75,1854867.0
1324,CA,94066,2,784.0,158.0,35.0,2.0,213.0,5288389.14,7875719.89,1399166.39
1325,CA,94080,2,1332.0,327.0,60.0,0.0,175.0,653460.5,709782.0,519261.0
1326,CA,94085,1,482.0,0.0,26.0,0.0,1.0,1406349.0,1767352.38,2319851.0
1327,CA,94087,1,2123.0,512.0,93.0,14.0,510.0,8076708.0,16424194.0,2517832.0
1328,CA,94107,2,1672.0,82.0,52.0,2.0,122.0,6517946.14,10595457.89,1297653.89
1329,CA,94109,1,1831.0,496.0,90.0,49.0,524.0,7092036.0,8864468.0,408761.0
1330,CA,94110,1,475.0,118.0,25.0,10.0,56.0,1962198.0,2878070.25,395976.0
